date,maxtemp,mintemp,avgtemp,precipitation,snowfall,latitude,longitude
3/21/11 0:00,45,36,40.5,0.39,0,40.77,-73.9
3/22/11 0:00,49,40,44.5,0,0,40.77,-73.9
3/23/11 0:00,40,32,36,0.54,0.4,40.77,-73.9
3/24/11 0:00,44,31,37.5,0.08,0.5,40.77,-73.9
3/25/11 0:00,41,29,35,0,0,40.77,-73.9
3/26/11 0:00,39,27,33,0,0,40.77,-73.9
3/27/11 0:00,44,28,36,0,0,40.77,-73.9
3/28/11 0:00,45,27,36,0,0,40.77,-73.9
3/29/11 0:00,48,32,40,0,0,40.77,-73.9
3/30/11 0:00,52,38,45,0,0,40.77,-73.9
3/31/11 0:00,42,37,39.5,0.06,0,40.77,-73.9
4/1/11 0:00,44,36,40,0.15,0,40.77,-73.9
4/2/11 0:00,53,39,46,0,0,40.77,-73.9
4/3/11 0:00,56,42,49,0,0,40.77,-73.9
4/4/11 0:00,61,44,52.5,0.04,0,40.77,-73.9
4/5/11 0:00,64,41,52.5,0.1,0,40.77,-73.9
4/6/11 0:00,54,39,46.5,0.1,0,40.77,-73.9
4/7/11 0:00,51,41,46,0.01,0,40.77,-73.9
4/8/11 0:00,47,41,44,0,0,40.77,-73.9
4/9/11 0:00,55,38,46.5,0,0,40.77,-73.9
4/10/11 0:00,54,44,49,0,0,40.77,-73.9
4/11/11 0:00,75,47,61,0.01,0,40.77,-73.9
4/12/11 0:00,73,46,59.5,0.96,0,40.77,-73.9
4/13/11 0:00,52,43,47.5,0.45,0,40.77,-73.9
4/14/11 0:00,67,47,57,0,0,40.77,-73.9
4/15/11 0:00,54,41,47.5,0,0,40.77,-73.9
4/16/11 0:00,55,40,47.5,1.58,0,40.77,-73.9
4/17/11 0:00,60,51,55.5,0.2,0,40.77,-73.9
4/18/11 0:00,63,47,55,0,0,40.77,-73.9
4/19/11 0:00,53,46,49.5,0.01,0,40.77,-73.9
4/20/11 0:00,66,44,55,0,0,40.77,-73.9
4/21/11 0:00,65,43,54,0,0,40.77,-73.9
4/22/11 0:00,49,40,44.5,0,0,40.77,-73.9
4/23/11 0:00,59,43,51,0.82,0,40.77,-73.9
4/24/11 0:00,78,51,64.5,0.37,0,40.77,-73.9
4/25/11 0:00,66,54,60,0,0,40.77,-73.9
4/26/11 0:00,80,51,65.5,0,0,40.77,-73.9
4/27/11 0:00,70,57,63.5,0,0,40.77,-73.9
4/28/11 0:00,69,58,63.5,0.27,0,40.77,-73.9
4/29/11 0:00,68,54,61,0,0,40.77,-73.9
4/30/11 0:00,65,50,57.5,0,0,40.77,-73.9
5/1/11 0:00,64,50,57,0,0,40.77,-73.9
5/2/11 0:00,61,50,55.5,0,0,40.77,-73.9
5/3/11 0:00,71,52,61.5,0,0,40.77,-73.9
5/4/11 0:00,63,47,55,0.5,0,40.77,-73.9
5/5/11 0:00,63,47,55,0,0,40.77,-73.9
5/6/11 0:00,69,52,60.5,0,0,40.77,-73.9
5/7/11 0:00,70,56,63,0,0,40.77,-73.9
5/8/11 0:00,72,53,62.5,0,0,40.77,-73.9
5/9/11 0:00,68,55,61.5,0,0,40.77,-73.9
5/10/11 0:00,72,55,63.5,0,0,40.77,-73.9
5/11/11 0:00,69,54,61.5,0,0,40.77,-73.9
5/12/11 0:00,71,52,61.5,0,0,40.77,-73.9
5/13/11 0:00,65,52,58.5,0,0,40.77,-73.9
5/14/11 0:00,63,57,60,0.08,0,40.77,-73.9
5/15/11 0:00,71,56,63.5,0.48,0,40.77,-73.9
5/16/11 0:00,62,53,57.5,0.02,0,40.77,-73.9
5/17/11 0:00,59,51,55,1.03,0,40.77,-73.9
5/18/11 0:00,64,54,59,1.33,0,40.77,-73.9
5/19/11 0:00,71,57,64,0,0,40.77,-73.9
5/20/11 0:00,66,56,61,0.09,0,40.77,-73.9
5/21/11 0:00,76,55,65.5,0.19,0,40.77,-73.9
5/22/11 0:00,58,53,55.5,0,0,40.77,-73.9
5/23/11 0:00,65,55,60,0.02,0,40.77,-73.9
5/24/11 0:00,82,63,72.5,0,0,40.77,-73.9
5/25/11 0:00,82,63,72.5,0,0,40.77,-73.9
5/26/11 0:00,79,61,70,0,0,40.77,-73.9
5/27/11 0:00,82,62,72,0,0,40.77,-73.9
5/28/11 0:00,83,65,74,0,0,40.77,-73.9
5/29/11 0:00,81,65,73,0,0,40.77,-73.9
5/30/11 0:00,87,68,77.5,0.23,0,40.77,-73.9
5/31/11 0:00,87,69,78,0,0,40.77,-73.9
6/1/11 0:00,90,68,79,0,0,40.77,-73.9
6/2/11 0:00,81,63,72,0,0,40.77,-73.9
6/3/11 0:00,75,58,66.5,0,0,40.77,-73.9
6/4/11 0:00,75,60,67.5,0,0,40.77,-73.9
6/5/11 0:00,68,56,62,0,0,40.77,-73.9
6/6/11 0:00,82,62,72,0,0,40.77,-73.9
6/7/11 0:00,89,67,78,0,0,40.77,-73.9
6/8/11 0:00,97,75,86,0,0,40.77,-73.9
6/9/11 0:00,97,70,83.5,0.34,0,40.77,-73.9
6/10/11 0:00,86,70,78,0,0,40.77,-73.9
6/11/11 0:00,71,58,64.5,0.5,0,40.77,-73.9
6/12/11 0:00,72,57,64.5,0.05,0,40.77,-73.9
6/13/11 0:00,73,59,66,0.02,0,40.77,-73.9
6/14/11 0:00,68,60,64,0.03,0,40.77,-73.9
6/15/11 0:00,82,59,70.5,0,0,40.77,-73.9
6/16/11 0:00,84,63,73.5,0,0,40.77,-73.9
6/17/11 0:00,78,65,71.5,2.3,0,40.77,-73.9
6/18/11 0:00,84,63,73.5,0,0,40.77,-73.9
6/19/11 0:00,83,70,76.5,0,0,40.77,-73.9
6/20/11 0:00,81,65,73,0,0,40.77,-73.9
6/21/11 0:00,82,71,76.5,0,0,40.77,-73.9
6/22/11 0:00,81,70,75.5,0.31,0,40.77,-73.9
6/23/11 0:00,73,64,68.5,0.26,0,40.77,-73.9
6/24/11 0:00,70,64,67,0.01,0,40.77,-73.9
6/25/11 0:00,80,63,71.5,0,0,40.77,-73.9
6/26/11 0:00,81,68,74.5,0,0,40.77,-73.9
6/27/11 0:00,83,68,75.5,0,0,40.77,-73.9
6/28/11 0:00,84,73,78.5,0,0,40.77,-73.9
6/29/11 0:00,82,70,76,0.03,0,40.77,-73.9
6/30/11 0:00,82,66,74,0,0,40.77,-73.9
7/1/11 0:00,83,67,75,0,0,40.77,-73.9
7/2/11 0:00,84,69,76.5,0,0,40.77,-73.9
7/3/11 0:00,77,70,73.5,0.32,0,40.77,-73.9
7/4/11 0:00,88,70,79,0,0,40.77,-73.9
7/5/11 0:00,89,71,80,0,0,40.77,-73.9
7/6/11 0:00,89,76,82.5,0,0,40.77,-73.9
7/7/11 0:00,90,75,82.5,0,0,40.77,-73.9
7/8/11 0:00,83,68,75.5,0.42,0,40.77,-73.9
7/9/11 0:00,87,69,78,0,0,40.77,-73.9
7/10/11 0:00,84,69,76.5,0,0,40.77,-73.9
7/11/11 0:00,92,75,83.5,0,0,40.77,-73.9
7/12/11 0:00,92,79,85.5,0,0,40.77,-73.9
7/13/11 0:00,86,70,78,0,0,40.77,-73.9
7/14/11 0:00,81,66,73.5,0,0,40.77,-73.9
7/15/11 0:00,86,69,77.5,0,0,40.77,-73.9
7/16/11 0:00,90,69,79.5,0,0,40.77,-73.9
7/17/11 0:00,91,74,82.5,0,0,40.77,-73.9
7/18/11 0:00,95,75,85,0,0,40.77,-73.9
7/19/11 0:00,92,75,83.5,0,0,40.77,-73.9
7/20/11 0:00,88,73,80.5,0,0,40.77,-73.9
7/21/11 0:00,96,73,84.5,0,0,40.77,-73.9
7/22/11 0:00,104,85,94.5,0,0,40.77,-73.9
7/23/11 0:00,99,79,89,0,0,40.77,-73.9
7/24/11 0:00,90,78,84,0.11,0,40.77,-73.9
7/25/11 0:00,81,69,75,0.23,0,40.77,-73.9
7/26/11 0:00,92,68,80,0.29,0,40.77,-73.9
7/27/11 0:00,84,71,77.5,0,0,40.77,-73.9
7/28/11 0:00,86,72,79,0,0,40.77,-73.9
7/29/11 0:00,84,71,77.5,1.57,0,40.77,-73.9
7/30/11 0:00,91,74,82.5,0,0,40.77,-73.9
7/31/11 0:00,91,73,82,0,0,40.77,-73.9
8/1/11 0:00,92,74,83,0.01,0,40.77,-73.9
8/2/11 0:00,89,75,82,0,0,40.77,-73.9
8/3/11 0:00,83,68,75.5,0.86,0,40.77,-73.9
8/4/11 0:00,82,68,75,0,0,40.77,-73.9
8/5/11 0:00,85,72,78.5,0,0,40.77,-73.9
8/6/11 0:00,82,73,77.5,0.11,0,40.77,-73.9
8/7/11 0:00,89,74,81.5,0.17,0,40.77,-73.9
8/8/11 0:00,90,75,82.5,0,0,40.77,-73.9
8/9/11 0:00,83,72,77.5,1.43,0,40.77,-73.9
8/10/11 0:00,86,72,79,0,0,40.77,-73.9
8/11/11 0:00,82,70,76,0,0,40.77,-73.9
8/12/11 0:00,83,68,75.5,0,0,40.77,-73.9
8/13/11 0:00,85,71,78,0,0,40.77,-73.9
8/14/11 0:00,76,67,71.5,6.6,0,40.77,-73.9
8/15/11 0:00,76,69,72.5,0.04,0,40.77,-73.9
8/16/11 0:00,79,64,71.5,0.04,0,40.77,-73.9
8/17/11 0:00,85,70,77.5,0,0,40.77,-73.9
8/18/11 0:00,83,72,77.5,0.1,0,40.77,-73.9
8/19/11 0:00,84,65,74.5,0.89,0,40.77,-73.9
8/20/11 0:00,85,67,76,0,0,40.77,-73.9
8/21/11 0:00,86,70,78,0.94,0,40.77,-73.9
8/22/11 0:00,78,67,72.5,0,0,40.77,-73.9
8/23/11 0:00,79,65,72,0,0,40.77,-73.9
8/24/11 0:00,79,68,73.5,0,0,40.77,-73.9
8/25/11 0:00,81,73,77,0.35,0,40.77,-73.9
8/26/11 0:00,85,72,78.5,0,0,40.77,-73.9
8/27/11 0:00,75,71,73,2.16,0,40.77,-73.9
8/28/11 0:00,76,66,71,3.62,0,40.77,-73.9
8/29/11 0:00,79,62,70.5,0,0,40.77,-73.9
8/30/11 0:00,81,64,72.5,0,0,40.77,-73.9
8/31/11 0:00,83,67,75,0,0,40.77,-73.9
9/1/11 0:00,81,69,75,0,0,40.77,-73.9
9/2/11 0:00,77,66,71.5,0,0,40.77,-73.9
9/3/11 0:00,84,67,75.5,0,0,40.77,-73.9
9/4/11 0:00,86,73,79.5,0,0,40.77,-73.9
9/5/11 0:00,81,72,76.5,0,0,40.77,-73.9
9/6/11 0:00,74,61,67.5,2.31,0,40.77,-73.9
9/7/11 0:00,69,62,65.5,0.92,0,40.77,-73.9
9/8/11 0:00,75,64,69.5,0.96,0,40.77,-73.9
9/9/11 0:00,86,66,76,0,0,40.77,-73.9
9/10/11 0:00,79,69,74,0,0,40.77,-73.9
9/11/11 0:00,73,63,68,0,0,40.77,-73.9
9/12/11 0:00,83,67,75,0,0,40.77,-73.9
9/13/11 0:00,84,69,76.5,0,0,40.77,-73.9
9/14/11 0:00,86,71,78.5,0,0,40.77,-73.9
9/15/11 0:00,78,55,66.5,0.02,0,40.77,-73.9
9/16/11 0:00,66,52,59,0,0,40.77,-73.9
9/17/11 0:00,63,53,58,0,0,40.77,-73.9
9/18/11 0:00,69,56,62.5,0,0,40.77,-73.9
9/19/11 0:00,68,54,61,0,0,40.77,-73.9
9/20/11 0:00,69,62,65.5,0.06,0,40.77,-73.9
9/21/11 0:00,74,64,69,0.01,0,40.77,-73.9
9/22/11 0:00,80,68,74,0.02,0,40.77,-73.9
9/23/11 0:00,74,69,71.5,2.14,0,40.77,-73.9
9/24/11 0:00,77,70,73.5,0,0,40.77,-73.9
9/25/11 0:00,80,70,75,0,0,40.77,-73.9
9/26/11 0:00,80,70,75,0,0,40.77,-73.9
9/27/11 0:00,77,68,72.5,0,0,40.77,-73.9
9/28/11 0:00,75,68,71.5,0.2,0,40.77,-73.9
9/29/11 0:00,76,63,69.5,0.43,0,40.77,-73.9
9/30/11 0:00,77,59,68,0.54,0,40.77,-73.9
10/1/11 0:00,66,50,58,0.23,0,40.77,-73.9
10/2/11 0:00,65,50,57.5,0.09,0,40.77,-73.9
10/3/11 0:00,58,49,53.5,0.02,0,40.77,-73.9
10/4/11 0:00,64,51,57.5,0,0,40.77,-73.9
10/5/11 0:00,72,55,63.5,0,0,40.77,-73.9
10/6/11 0:00,69,51,60,0,0,40.77,-73.9
10/7/11 0:00,67,50,58.5,0,0,40.77,-73.9
10/8/11 0:00,80,55,67.5,0,0,40.77,-73.9
10/9/11 0:00,85,62,73.5,0,0,40.77,-73.9
10/10/11 0:00,82,65,73.5,0,0,40.77,-73.9
10/11/11 0:00,73,62,67.5,0,0,40.77,-73.9
10/12/11 0:00,63,60,61.5,0.03,0,40.77,-73.9
10/13/11 0:00,67,59,63,0.15,0,40.77,-73.9
10/14/11 0:00,71,59,65,0.58,0,40.77,-73.9
10/15/11 0:00,66,55,60.5,0,0,40.77,-73.9
10/16/11 0:00,68,56,62,0,0,40.77,-73.9
10/17/11 0:00,67,58,62.5,0,0,40.77,-73.9
10/18/11 0:00,69,57,63,0.01,0,40.77,-73.9
10/19/11 0:00,64,60,62,1.09,0,40.77,-73.9
10/20/11 0:00,68,54,61,0,0,40.77,-73.9
10/21/11 0:00,57,51,54,0,0,40.77,-73.9
10/22/11 0:00,60,49,54.5,0,0,40.77,-73.9
10/23/11 0:00,60,52,56,0,0,40.77,-73.9
10/24/11 0:00,61,50,55.5,0,0,40.77,-73.9
10/25/11 0:00,63,53,58,0,0,40.77,-73.9
10/26/11 0:00,63,51,57,0,0,40.77,-73.9
10/27/11 0:00,61,40,50.5,0.58,0,40.77,-73.9
10/28/11 0:00,50,38,44,0,0,40.77,-73.9
10/29/11 0:00,46,33,39.5,1.77,1.7,40.77,-73.9
10/30/11 0:00,48,35,41.5,0.01,0,40.77,-73.9
10/31/11 0:00,53,39,46,0,0,40.77,-73.9
11/1/11 0:00,55,46,50.5,0,0,40.77,-73.9
11/2/11 0:00,59,44,51.5,0,0,40.77,-73.9
11/3/11 0:00,60,46,53,0,0,40.77,-73.9
11/4/11 0:00,53,41,47,0,0,40.77,-73.9
11/5/11 0:00,50,37,43.5,0,0,40.77,-73.9
11/6/11 0:00,55,39,47,0,0,40.77,-73.9
11/7/11 0:00,63,45,54,0,0,40.77,-73.9
11/8/11 0:00,67,51,59,0,0,40.77,-73.9
11/9/11 0:00,64,49,56.5,0,0,40.77,-73.9
11/10/11 0:00,65,48,56.5,0,0,40.77,-73.9
11/11/11 0:00,49,42,45.5,0.01,0,40.77,-73.9
11/12/11 0:00,57,40,48.5,0,0,40.77,-73.9
11/13/11 0:00,59,46,52.5,0,0,40.77,-73.9
11/14/11 0:00,69,54,61.5,0,0,40.77,-73.9
11/15/11 0:00,65,58,61.5,0,0,40.77,-73.9
11/16/11 0:00,59,54,56.5,0.62,0,40.77,-73.9
11/17/11 0:00,54,41,47.5,0.07,0,40.77,-73.9
11/18/11 0:00,46,37,41.5,0,0,40.77,-73.9
11/19/11 0:00,51,39,45,0,0,40.77,-73.9
11/20/11 0:00,64,49,56.5,0,0,40.77,-73.9
11/21/11 0:00,59,47,53,0.08,0,40.77,-73.9
11/22/11 0:00,52,44,48,1.32,0,40.77,-73.9
11/23/11 0:00,55,41,48,0.46,0,40.77,-73.9
11/24/11 0:00,55,39,47,0,0,40.77,-73.9
11/25/11 0:00,62,46,54,0,0,40.77,-73.9
11/26/11 0:00,66,48,57,0,0,40.77,-73.9
11/27/11 0:00,62,43,52.5,0,0,40.77,-73.9
11/28/11 0:00,67,54,60.5,0,0,40.77,-73.9
11/29/11 0:00,66,52,59,0.29,0,40.77,-73.9
11/30/11 0:00,52,43,47.5,0,0,40.77,-73.9
12/1/11 0:00,50,38,44,0,0,40.77,-73.9
12/2/11 0:00,52,39,45.5,0,0,40.77,-73.9
12/3/11 0:00,45,37,41,0,0,40.77,-73.9
12/4/11 0:00,54,39,46.5,0,0,40.77,-73.9
12/5/11 0:00,56,48,52,0,0,40.77,-73.9
12/6/11 0:00,61,55,58,0.26,0,40.77,-73.9
12/7/11 0:00,61,43,52,1.38,0,40.77,-73.9
12/8/11 0:00,45,37,41,0.2,0,40.77,-73.9
12/9/11 0:00,53,36,44.5,0,0,40.77,-73.9
12/10/11 0:00,48,33,40.5,0,0,40.77,-73.9
12/11/11 0:00,41,31,36,0,0,40.77,-73.9
12/12/11 0:00,44,33,38.5,0,0,40.77,-73.9
12/13/11 0:00,47,34,40.5,0,0,40.77,-73.9
12/14/11 0:00,48,39,43.5,0,0,40.77,-73.9
12/15/11 0:00,60,47,53.5,0,0,40.77,-73.9
12/16/11 0:00,59,42,50.5,0,0,40.77,-73.9
12/17/11 0:00,42,31,36.5,0,0,40.77,-73.9
12/18/11 0:00,31,23,27,0,0,40.77,-73.9
12/19/11 0:00,47,25,36,0,0,40.77,-73.9
12/20/11 0:00,48,41,44.5,0.01,0,40.77,-73.9
12/21/11 0:00,61,40,50.5,0.08,0,40.77,-73.9
12/22/11 0:00,57,48,52.5,0.05,0,40.77,-73.9
12/23/11 0:00,49,36,42.5,0.76,0,40.77,-73.9
12/24/11 0:00,37,30,33.5,0,0,40.77,-73.9
12/25/11 0:00,46,29,37.5,0,0,40.77,-73.9
12/26/11 0:00,45,38,41.5,0,0,40.77,-73.9
12/27/11 0:00,58,37,47.5,1.17,0,40.77,-73.9
12/28/11 0:00,50,32,41,0,0,40.77,-73.9
12/29/11 0:00,37,25,31,0,0,40.77,-73.9
12/30/11 0:00,50,37,43.5,0,0,40.77,-73.9
12/31/11 0:00,53,46,49.5,0.01,0,40.77,-73.9
1/1/12 0:00,51,41,46,0.06,0,40.77,-73.9
1/2/12 0:00,50,33,41.5,0,0,40.77,-73.9
1/3/12 0:00,34,16,25,0,0,40.77,-73.9
1/4/12 0:00,28,14,21,0,0,40.77,-73.9
1/5/12 0:00,41,28,34.5,0,0,40.77,-73.9
1/6/12 0:00,53,35,44,0,0,40.77,-73.9
1/7/12 0:00,62,44,53,0,0,40.77,-73.9
1/8/12 0:00,46,33,39.5,0,0,40.77,-73.9
1/9/12 0:00,40,32,36,0,0,40.77,-73.9
1/10/12 0:00,47,34,40.5,0,0,40.77,-73.9
1/11/12 0:00,47,36,41.5,0.07,0,40.77,-73.9
1/12/12 0:00,46,41,43.5,0.97,0,40.77,-73.9
1/13/12 0:00,50,29,39.5,0.02,0,40.77,-73.9
1/14/12 0:00,32,27,29.5,0,0,40.77,-73.9
1/15/12 0:00,27,16,21.5,0,0,40.77,-73.9
1/16/12 0:00,37,17,27,0.02,0,40.77,-73.9
1/17/12 0:00,53,36,44.5,0.19,0,40.77,-73.9
1/18/12 0:00,55,25,40,0,0,40.77,-73.9
1/19/12 0:00,37,20,28.5,0,0,40.77,-73.9
1/20/12 0:00,37,25,31,0,0,40.77,-73.9
1/21/12 0:00,28,22,25,0.3,3.4,40.77,-73.9
1/22/12 0:00,35,19,27,0,0,40.77,-73.9
1/23/12 0:00,52,33,42.5,0.28,0,40.77,-73.9
1/24/12 0:00,53,43,48,0,0,40.77,-73.9
1/25/12 0:00,44,37,40.5,0,0,40.77,-73.9
1/26/12 0:00,40,33,36.5,0.21,0,40.77,-73.9
1/27/12 0:00,60,38,49,0.39,0,40.77,-73.9
1/28/12 0:00,46,39,42.5,0,0,40.77,-73.9
1/29/12 0:00,44,34,39,0,0,40.77,-73.9
1/30/12 0:00,40,34,37,0,0,40.77,-73.9
1/31/12 0:00,59,38,48.5,0,0,40.77,-73.9
2/1/12 0:00,63,50,56.5,0.03,0,40.77,-73.9
2/2/12 0:00,50,37,43.5,0,0,40.77,-73.9
2/3/12 0:00,44,31,37.5,0,0,40.77,-73.9
2/4/12 0:00,46,36,41,0,0,40.77,-73.9
2/5/12 0:00,41,33,37,0,0,40.77,-73.9
2/6/12 0:00,52,34,43,0,0,40.77,-73.9
2/7/12 0:00,47,40,43.5,0,0,40.77,-73.9
2/8/12 0:00,40,32,36,0.01,0,40.77,-73.9
2/9/12 0:00,47,32,39.5,0,0,40.77,-73.9
2/10/12 0:00,46,36,41,0,0,40.77,-73.9
2/11/12 0:00,38,32,35,0.07,0,40.77,-73.9
2/12/12 0:00,33,21,27,0,0,40.77,-73.9
2/13/12 0:00,44,29,36.5,0,0,40.77,-73.9
2/14/12 0:00,47,38,42.5,0.02,0,40.77,-73.9
2/15/12 0:00,45,39,42,0.01,0,40.77,-73.9
2/16/12 0:00,45,35,40,0.15,0,40.77,-73.9
2/17/12 0:00,50,42,46,0.02,0,40.77,-73.9
2/18/12 0:00,47,37,42,0.02,0,40.77,-73.9
2/19/12 0:00,45,35,40,0,0,40.77,-73.9
2/20/12 0:00,46,32,39,0,0,40.77,-73.9
2/21/12 0:00,48,31,39.5,0,0,40.77,-73.9
2/22/12 0:00,57,45,51,0,0,40.77,-73.9
2/23/12 0:00,58,45,51.5,0,0,40.77,-73.9
2/24/12 0:00,46,37,41.5,0.6,0,40.77,-73.9
2/25/12 0:00,45,35,40,0,0,40.77,-73.9
2/26/12 0:00,44,31,37.5,0,0,40.77,-73.9
2/27/12 0:00,54,36,45,0,0,40.77,-73.9
2/28/12 0:00,52,41,46.5,0,0,40.77,-73.9
2/29/12 0:00,44,37,40.5,0.41,0,40.77,-73.9
3/1/12 0:00,44,36,40,0.09,0,40.77,-73.9
3/2/12 0:00,44,33,38.5,0.19,0,40.77,-73.9
3/3/12 0:00,57,42,49.5,0.12,0,40.77,-73.9
3/4/12 0:00,46,37,41.5,0,0,40.77,-73.9
3/5/12 0:00,44,30,37,0,0,40.77,-73.9
3/6/12 0:00,44,27,35.5,0,0,40.77,-73.9
3/7/12 0:00,63,38,50.5,0,0,40.77,-73.9
3/8/12 0:00,72,52,62,0,0,40.77,-73.9
3/9/12 0:00,64,38,51,0.02,0,40.77,-73.9
3/10/12 0:00,43,30,36.5,0,0,40.77,-73.9
3/11/12 0:00,60,38,49,0,0,40.77,-73.9
3/12/12 0:00,69,47,58,0,0,40.77,-73.9
3/13/12 0:00,74,53,63.5,0.05,0,40.77,-73.9
3/14/12 0:00,70,46,58,0,0,40.77,-73.9
3/15/12 0:00,51,43,47,0,0,40.77,-73.9
3/16/12 0:00,50,42,46,0.03,0,40.77,-73.9
3/17/12 0:00,60,43,51.5,0,0,40.77,-73.9
3/18/12 0:00,63,46,54.5,0,0,40.77,-73.9
3/19/12 0:00,72,52,62,0,0,40.77,-73.9
3/20/12 0:00,72,50,61,0,0,40.77,-73.9
3/21/12 0:00,65,53,59,0,0,40.77,-73.9
3/22/12 0:00,76,54,65,0,0,40.77,-73.9
3/23/12 0:00,74,56,65,0,0,40.77,-73.9
3/24/12 0:00,63,48,55.5,0.02,0,40.77,-73.9
3/25/12 0:00,50,46,48,0,0,40.77,-73.9
3/26/12 0:00,55,36,45.5,0,0,40.77,-73.9
3/27/12 0:00,52,32,42,0,0,40.77,-73.9
3/28/12 0:00,68,46,57,0.03,0,40.77,-73.9
3/29/12 0:00,62,45,53.5,0,0,40.77,-73.9
3/30/12 0:00,58,42,50,0.1,0,40.77,-73.9
3/31/12 0:00,44,39,41.5,0.35,0,40.77,-73.9
4/1/12 0:00,52,43,47.5,0.56,0,40.77,-73.9
4/2/12 0:00,56,43,49.5,0.04,0,40.77,-73.9
4/3/12 0:00,63,43,53,0,0,40.77,-73.9
4/4/12 0:00,66,48,57,0,0,40.77,-73.9
4/5/12 0:00,58,43,50.5,0,0,40.77,-73.9
4/6/12 0:00,58,40,49,0,0,40.77,-73.9
4/7/12 0:00,60,44,52,0,0,40.77,-73.9
4/8/12 0:00,68,47,57.5,0,0,40.77,-73.9
4/9/12 0:00,64,51,57.5,0,0,40.77,-73.9
4/10/12 0:00,60,48,54,0,0,40.77,-73.9
4/11/12 0:00,52,44,48,0,0,40.77,-73.9
4/12/12 0:00,59,45,52,0,0,40.77,-73.9
4/13/12 0:00,65,47,56,0,0,40.77,-73.9
4/14/12 0:00,70,53,61.5,0,0,40.77,-73.9
4/15/12 0:00,78,59,68.5,0,0,40.77,-73.9
4/16/12 0:00,85,65,75,0,0,40.77,-73.9
4/17/12 0:00,78,61,69.5,0,0,40.77,-73.9
4/18/12 0:00,62,50,56,0.02,0,40.77,-73.9
4/19/12 0:00,68,50,59,0.03,0,40.77,-73.9
4/20/12 0:00,70,54,62,0,0,40.77,-73.9
4/21/12 0:00,73,55,64,0.35,0,40.77,-73.9
4/22/12 0:00,55,47,51,1.9,0,40.77,-73.9
4/23/12 0:00,56,43,49.5,0.23,0,40.77,-73.9
4/24/12 0:00,61,43,52,0,0,40.77,-73.9
4/25/12 0:00,63,47,55,0,0,40.77,-73.9
4/26/12 0:00,62,47,54.5,0.03,0,40.77,-73.9
4/27/12 0:00,58,43,50.5,0.02,0,40.77,-73.9
4/28/12 0:00,61,41,51,0,0,40.77,-73.9
4/29/12 0:00,63,46,54.5,0,0,40.77,-73.9
4/30/12 0:00,59,47,53,0,0,40.77,-73.9
5/1/12 0:00,68,52,60,0.73,0,40.77,-73.9
5/2/12 0:00,54,50,52,0.03,0,40.77,-73.9
5/3/12 0:00,59,51,55,0.32,0,40.77,-73.9
5/4/12 0:00,75,54,64.5,0.26,0,40.77,-73.9
5/5/12 0:00,62,54,58,0,0,40.77,-73.9
5/6/12 0:00,65,54,59.5,0,0,40.77,-73.9
5/7/12 0:00,64,53,58.5,0,0,40.77,-73.9
5/8/12 0:00,66,56,61,0.04,0,40.77,-73.9
5/9/12 0:00,68,57,62.5,0.43,0,40.77,-73.9
5/10/12 0:00,64,55,59.5,0.16,0,40.77,-73.9
5/11/12 0:00,71,51,61,0,0,40.77,-73.9
5/12/12 0:00,79,57,68,0,0,40.77,-73.9
5/13/12 0:00,81,65,73,0,0,40.77,-73.9
5/14/12 0:00,72,63,67.5,0.01,0,40.77,-73.9
5/15/12 0:00,66,61,63.5,0.46,0,40.77,-73.9
5/16/12 0:00,79,60,69.5,0.06,0,40.77,-73.9
5/17/12 0:00,72,55,63.5,0,0,40.77,-73.9
5/18/12 0:00,73,56,64.5,0,0,40.77,-73.9
5/19/12 0:00,79,56,67.5,0,0,40.77,-73.9
5/20/12 0:00,73,59,66,0,0,40.77,-73.9
5/21/12 0:00,62,58,60,1.08,0,40.77,-73.9
5/22/12 0:00,70,59,64.5,0.16,0,40.77,-73.9
5/23/12 0:00,75,64,69.5,0.01,0,40.77,-73.9
5/24/12 0:00,70,61,65.5,0.53,0,40.77,-73.9
5/25/12 0:00,73,60,66.5,0,0,40.77,-73.9
5/26/12 0:00,85,66,75.5,0.26,0,40.77,-73.9
5/27/12 0:00,82,67,74.5,0.04,0,40.77,-73.9
5/28/12 0:00,90,71,80.5,0,0,40.77,-73.9
5/29/12 0:00,90,71,80.5,0.09,0,40.77,-73.9
5/30/12 0:00,81,70,75.5,0,0,40.77,-73.9
5/31/12 0:00,80,67,73.5,0,0,40.77,-73.9
6/1/12 0:00,74,62,68,0.45,0,40.77,-73.9
6/2/12 0:00,77,64,70.5,0.66,0,40.77,-73.9
6/3/12 0:00,77,62,69.5,0.01,0,40.77,-73.9
6/4/12 0:00,65,54,59.5,0.26,0,40.77,-73.9
6/5/12 0:00,65,53,59,0,0,40.77,-73.9
6/6/12 0:00,72,57,64.5,0,0,40.77,-73.9
6/7/12 0:00,79,62,70.5,0.1,0,40.77,-73.9
6/8/12 0:00,83,63,73,0,0,40.77,-73.9
6/9/12 0:00,80,70,75,0,0,40.77,-73.9
6/10/12 0:00,82,69,75.5,0.02,0,40.77,-73.9
6/11/12 0:00,78,65,71.5,0,0,40.77,-73.9
6/12/12 0:00,74,65,69.5,0.91,0,40.77,-73.9
6/13/12 0:00,71,65,68,0.59,0,40.77,-73.9
6/14/12 0:00,77,65,71,0,0,40.77,-73.9
6/15/12 0:00,79,64,71.5,0,0,40.77,-73.9
